salsify:id,salsify:name,salsify:url,salsify:source_url,salsify:asset_resource_type,salsify:asset_height,salsify:asset_width,salsify:asset_size,enableCompare,headerMenuOrientation,showInMenu
beauty-skin-care-treatments-serums-lip-treatments-serums,Lip Treatments & Serums,http://images.salsify.com/image/upload/s--TQvPlLvy--/hcuxd2bkuftphw8p6uqc.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-skin-care-treatments-serums-masks,Masks,http://images.salsify.com/image/upload/s--mpKSqqfB--/g8ijlnja0zyuhi6pzfky.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-skin-care-treatments-serums-eye-treatments-serums,Eye Treatments & Serums,http://images.salsify.com/image/upload/s--gMBC-OB_--/xxw4tm7bvdwfhbhc556i.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-skin-care-moisturizers-tinted-moisturizers,Tinted Moisturizers,http://images.salsify.com/image/upload/s--eCWqPVji--/oyqjxlsaqcxyu2mbwmjn.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-skin-care-treatments-serums,Treatments & Serums,http://images.salsify.com/image/upload/s--0QjNJK6X--/acztgzuuvidwi8wg1uir.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-skin-care-sun-care,Sun Care,http://images.salsify.com/image/upload/s--qPC7kCAp--/cztr8vxk5tqk4aydx0vy.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-skin-care-skin-care-tools-accessories,Skin Care Tools & Accessories,http://images.salsify.com/image/upload/s--wcsH75Pj--/gxizn97banffvdztqqxs.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-skin-care-moisturizers-night-treatments,Night Treatments,http://images.salsify.com/image/upload/s--_0yEFBl---/qt3vv7omxodn9qg0ajbd.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-skin-care-moisturizers-facial-moisturizers,Facial Moisturizers,http://images.salsify.com/image/upload/s--yeqcdyoA--/rtz3bzjp03cfgswdxmok.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-skin-care-skin-care-gift-value-sets,Skin Care Gift & Value Sets,http://images.salsify.com/image/upload/s--8-A_hJss--/eboy3dninwvc7r8oc2iq.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-skin-care-moisturizers-eyes-moisturizers,Eyes Moisturizers,http://images.salsify.com/image/upload/s--NmngQHqP--/cz4rc4yiw9w1ici3jouu.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-skin-care-moisturizers-lip-moisturizers,Lip Moisturizers,http://images.salsify.com/image/upload/s--IWB6O9J2--/ai7c5frzjlzd9ywoenhv.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-skin-care-moisturizers,Moisturizers,http://images.salsify.com/image/upload/s--i9ShRK1---/zlmirsxxlefubpcchwrl.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-skin-care-cleansers-toners-mists,Toners & Mists,http://images.salsify.com/image/upload/s--1teFjWaO--/s7hxryzqdawefqddzk9k.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-skin-care-cleansers-exfoliators-scrubs,Exfoliators & Scrubs,http://images.salsify.com/image/upload/s--0057iENU--/fx00vgohfflmbm6tkj7e.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-skin-care-cleansers-makeup-removers,Makeup Removers,http://images.salsify.com/image/upload/s--HwrE0tbC--/fq0j2coiwqaqwgk3rb8r.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-skin-care-cleansers-face-wash,Face Wash,http://images.salsify.com/image/upload/s--OhBaMx2r--/aysvkvot3atpmsxjewoj.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
jewelry-fine-jewelry-rings,Rings,http://images.salsify.com/image/upload/s--KySj-miq--/dcqh0jfcm9qnfksbw4rg.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-childrens-jewelry-childrens-bracelets,Bracelets,http://images.salsify.com/image/upload/s--GPLzrPnU--/rdzoadelhswtmnsjiszr.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-childrens-jewelry,Children's Jewelry,http://images.salsify.com/image/upload/s--LfwYtuSX--/cabm8vmuvb6gli74rk6c.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-mens-jewelry-mens-jewelry-sets,Jewelry Sets,http://images.salsify.com/image/upload/s--ER_eDOV7--/a49jmfickgntyk1ea6s4.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-mens-jewelry-mens-necklaces-pendant,Necklaces & Pendant,http://images.salsify.com/image/upload/s--Xr0e-29Y--/mfrvlxhjckpi6zvyvmen.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-mens-jewelry-mens-rings,Rings,http://images.salsify.com/image/upload/s--z-BhZOHF--/zvi8w2ipigjayvdgfcdw.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-mens-jewelry-mens-bracelets,Bracelets,http://images.salsify.com/image/upload/s--2yBL7HM2--/y7rfideuw1y8pzhygjai.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-mens-jewelry,Jewelry,http://images.salsify.com/image/upload/s--c5j3kPfQ--/znqqndz540yrsy6fn7co.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-mens-jewelry-mens-earrings,Earrings,http://images.salsify.com/image/upload/s---oJkm-nu--/zfm2duwxegm9j54igcff.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-fine-jewelry-fine-jewelry-sets,Fine Jewelry Sets,http://images.salsify.com/image/upload/s--6YLFcNbi--/y7w81pg5vxjlb4d4zj8o.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-fine-jewelry-pendants-necklaces,Pendants & Necklaces,http://images.salsify.com/image/upload/s--fpNDkB0j--/o8drhjl8d4lzgswpnipx.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-fashion-jewelry-fashion-rings,Fashion Rings,http://images.salsify.com/image/upload/s--JSLioNmd--/w7faphb6kr422cgwdlww.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-fine-jewelry-earrings,Earrings,http://images.salsify.com/image/upload/s--dORZCoau--/gylswoncifjzg4lrb6nd.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-fine-jewelry-bracelets,Bracelets,http://images.salsify.com/image/upload/s--SMnfxoGW--/vv8xqt835v5htuyagylm.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-fine-jewelry,Fine Jewelry,http://images.salsify.com/image/upload/s--Opidnttr--/stkiuatjpqeoecoxywmz.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-fashion-jewelry-fashion-pendants-necklaces,Fashion Pendants & Necklaces,http://images.salsify.com/image/upload/s--eu6CHF3c--/dsaownmop6ylbuje14ac.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
jewelry-fashion-jewelry-fashion-jewelry-sets,Fashion Jewelry Sets,http://images.salsify.com/image/upload/s--_v99KzAU--/plef28lyfe01uetsprcj.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-mens-grooming-shaving-hair-removal-shaving-kits-sets,Shaving Kits & Sets,http://images.salsify.com/image/upload/s--FUxK3hE4--/x85djwvpir4atjg3annf.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-nails,Nails,http://images.salsify.com/image/upload/s--DgDB_F-o--/wr2uotfhixt40vgzdqua.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-mens-grooming-shaving-hair-removal-hair-trimmers-clippers,Hair Trimmers & Clippers,http://images.salsify.com/image/upload/s--dVQRgFrZ--/is7a7a7woed6nofkuiqp.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-mens-grooming-shaving-hair-removal-razers-shaving-tools,Razers & Shaving Tools,http://images.salsify.com/image/upload/s--ho0GzRgN--/hcfisbfqmr62as6fph09.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-mens-grooming-shaving-hair-removal-aftershaves,Aftershaves,http://images.salsify.com/image/upload/s--IgAz-y8i--/uohfaowqubg0foo16478.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-mens-grooming-shaving-hair-removal,Shaving & Hair Removal,http://images.salsify.com/image/upload/s--X_tcz9Sd--/oibt3ni5vjillaxstyyx.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-mens-grooming-mens-skin-care-mens-toners,Toners,http://images.salsify.com/image/upload/s--PGo3KhkN--/p3zacqkjlmhf673clgfj.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-mens-grooming-mens-skin-care-mens-face-wash-scrubs,Face Wash & Scrubs,http://images.salsify.com/image/upload/s--DDDi11j9--/uhx01jqyolayudkc1bg2.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-mens-grooming-mens-skin-care-mens-moisturizers,Moisturizers,http://images.salsify.com/image/upload/s--MB2MSL_h--/azhlpsdkeex5dt4ghfcp.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-mens-grooming-mens-skin-care-mens-skin-treatments,Skin Treatments,http://images.salsify.com/image/upload/s--59ROgtMg--/nqhs9v3nk550vuakvmyf.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-mens-grooming-mens-hair-body-care-mens-sun-protection,Sun Protection,http://images.salsify.com/image/upload/s--70CSZPPE--/gxlnmueqogmowywd52ji.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-mens-grooming-mens-skin-care,Skin Care,http://images.salsify.com/image/upload/s--c5fRYfhA--/cwhs0gagb6u1lw1om0qp.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-mens-grooming-mens-hair-body-care-mens-hair-care,Hair Care,http://images.salsify.com/image/upload/s--a7Wg2mcd--/ds0em6itxf9v2bkpux6w.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-mens-grooming-mens-skin-care-mens-eye,Eye,http://images.salsify.com/image/upload/s--GAts-xLF--/wdrtifqh6nw227igjenz.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-mens-grooming-mens-hair-body-care-mens-soap-body-wash,Soap & Body Wash,http://images.salsify.com/image/upload/s--v26Rp0GS--/burymcnyswsnmpn5dl4f.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-mens-grooming-mens-hair-body-care-mens-body-sprays-deodorant,Body Sprays & Deodorant,http://images.salsify.com/image/upload/s--R4n1TL8y--/sxrp3d2lgmenfcaudinr.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-mens-grooming-mens-hair-body-care-mens-body-lotion,Body Lotion,http://images.salsify.com/image/upload/s--17TBy6la--/xw4jgxsgn9p7cpu5xppz.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-mens-grooming-mens-gift-sets,Gift Sets,http://images.salsify.com/image/upload/s--rbDoXHb9--/i0b0qup2pmbj71fkwjhg.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-mens-grooming-mens-hair-body-care,Hair & Body Care,http://images.salsify.com/image/upload/s--uotNij-Y--/rkc8osxi5jcs7bgo0wkx.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-makeup-lipsticks-liners-glosses-lip-liner,Lip Liner,http://images.salsify.com/image/upload/s--c-JJAfLn--/pitrmqw9cnliespimt1p.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-makeup-tools,Makeup Tools,http://images.salsify.com/image/upload/s--IbxYCaEK--/g120ifvxv5yw3nkxs8xm.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-mens-grooming,Grooming,http://images.salsify.com/image/upload/s--W09yxuI9--/slmoa1xawnftpu4nq3zh.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-makeup-makeup-kits-palettes-gift-sets,"Makeup Kits, Palettes & Gift Sets",http://images.salsify.com/image/upload/s--1AaB_vEO--/lzasfnvg05aba56bjswn.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-makeup-makeup-removers,Makeup Removers,http://images.salsify.com/image/upload/s--l3_vJAys--/kmyy3r3fhceq0jg31ucx.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-makeup-lipsticks-liners-glosses-lip-stick,Lip Stick,http://images.salsify.com/image/upload/s--D-xbZlzS--/cij7smxdriem5ge20rbw.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-lipsticks-liners-glosses-lip-plumper,Lip Plumper,http://images.salsify.com/image/upload/s--i1663lMp--/tcrdj75ksmnhfrml7ork.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-lipsticks-liners-glosses-lip-stain,Lip Stain,http://images.salsify.com/image/upload/s--hnqZWXDg--/jjwb3sej0dd1upvgpfo6.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-lipsticks-liners-glosses-lip-gloss,Lip Gloss,http://images.salsify.com/image/upload/s--H2GA_0iR--/mw0yhutay6gqpb9zl8mg.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-lipsticks-liners-glosses-lip-balm,Lip Balm,http://images.salsify.com/image/upload/s--FFqGZ7lE--/mpmhhodhlx9hnj2sk0jt.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-lipsticks-liners-glosses,"Lipsticks, Liners & Glosses",http://images.salsify.com/image/upload/s--g_NWngvw--/uqrcmqtvqqwl4cpvr0zx.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-makeup-face-makeup,Face Makeup,http://images.salsify.com/image/upload/s--4OZOVYhr--/bioiaux7svoonjfha05e.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
beauty-makeup-face-makeup-primer,Primer,http://images.salsify.com/image/upload/s--gjukK8Dh--/ztw14m01sffs6hskzswu.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-face-makeup-luminizer,Luminizer,http://images.salsify.com/image/upload/s--9CyFXdmb--/cqcw2mni80u63y7f4kho.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-face-makeup-concealer,Concealer,http://images.salsify.com/image/upload/s--O99zw_H6--/llgvbhximioijgd3bhch.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-face-makeup-bronzer,Bronzer,http://images.salsify.com/image/upload/s--OrRGAlI---/qxofry6c2buizmqdyxxr.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-face-makeup-foundation,Foundation,http://images.salsify.com/image/upload/s--c7WdppNA--/vfp9ogccr22jcfoxd0rb.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-face-makeup-blush,Blush,http://images.salsify.com/image/upload/s--KZAf6_BY--/yldnugotg3a7nhtpqkte.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-eye-makeup-false-eyelashes,False Eyelashes,http://images.salsify.com/image/upload/s--ZTB0MWXY--/y5dv5xfuotvkz8sw4oun.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-eye-makeup-mascara,Mascara,http://images.salsify.com/image/upload/s---e6sOZFC--/cx05svo2w5su8t3yyhic.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-eye-makeup-eyeshadow,Eyeshadow,http://images.salsify.com/image/upload/s--G30jzENl--/wk5e6gjt7wmr4pmhlhgi.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-eye-makeup-eyeliner,Eyeliner,http://images.salsify.com/image/upload/s--5aVC4pHZ--/fgv7vugofuxrxsgdrftf.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-eye-makeup-brows,Brows,http://images.salsify.com/image/upload/s--pyvzjS_d--/h0jb4ruhukdcheiq6mz3.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-makeup-eye-makeup-eye-base-primer,Eye Base & Primer,http://images.salsify.com/image/upload/s--vI5-igVJ--/ionkdbxnlody9fpa5gjb.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
beauty-hair-care-styling-products,Styling Products,http://images.salsify.com/image/upload/s--pnRSHWH4--/tsatpfbtgcwvrimdkbkt.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
